[2024-11-02 17:25:04] INFO: Trying to assign LLOD 16274 (oilderricklod02) to HLOD 3427 (derrick01), which already has LLOD 16273 (oilderricklod01) - countn2
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3543 (lodasxrexhse05) to HLOD 3486 (vegasxrexhse05), which already has LLOD 3543 (lodasxrexhse05) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3481 (lodhseblk03) to HLOD 3456 (vgnhseblk3), which already has LLOD 3481 (lodhseblk03) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3543 (lodasxrexhse05) to HLOD 3486 (vegasxrexhse05), which already has LLOD 3543 (lodasxrexhse05) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3479 (lodhseblk2) to HLOD 3457 (vgnhseblk2), which already has LLOD 3479 (lodhseblk2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3540 (lodasxrexhse09) to HLOD 3483 (vegasxrexhse09), which already has LLOD 3540 (lodasxrexhse09) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3538 (lodashseplot1) to HLOD 3450 (vegashseplot1), which already has LLOD 3538 (lodashseplot1) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3500 (lodxrefpartm1) to HLOD 3501 (vgsxrefpartm1), which already has LLOD 3500 (lodxrefpartm1) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3500 (lodxrefpartm1) to HLOD 3501 (vgsxrefpartm1), which already has LLOD 3500 (lodxrefpartm1) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3500 (lodxrefpartm1) to HLOD 3501 (vgsxrefpartm1), which already has LLOD 3500 (lodxrefpartm1) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:04] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3544 (lodasxrexhse06) to HLOD 3487 (vegasxrexhse06), which already has LLOD 3544 (lodasxrexhse06) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE  [DUP x11]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW  [DUP x11]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3545 (lodasxrexhse07) to HLOD 3488 (vegasxrexhse07), which already has LLOD 3545 (lodasxrexhse07) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3476 (lodllintvgn1) to HLOD 3452 (bballintvgn1), which already has LLOD 3476 (lodllintvgn1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3476 (lodllintvgn1) to HLOD 3452 (bballintvgn1), which already has LLOD 3476 (lodllintvgn1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3476 (lodllintvgn1) to HLOD 3452 (bballintvgn1), which already has LLOD 3476 (lodllintvgn1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW  [DUP x2]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3476 (lodllintvgn1) to HLOD 3452 (bballintvgn1), which already has LLOD 3476 (lodllintvgn1) - vegasW  [DUP x2]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3478 (lodhseing15) to HLOD 3454 (vgnhseing15), which already has LLOD 3478 (lodhseing15) - vegasE  [DUP x5]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW  [DUP x5]
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3535 (lodashsenew1) to HLOD 3449 (vegashsenew1), which already has LLOD 3535 (lodashsenew1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3479 (lodhseblk2) to HLOD 3457 (vgnhseblk2), which already has LLOD 3479 (lodhseblk2) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3535 (lodashsenew1) to HLOD 3449 (vegashsenew1), which already has LLOD 3535 (lodashsenew1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3480 (lodhseblk1) to HLOD 3455 (vgnhseblk1), which already has LLOD 3480 (lodhseblk1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3481 (lodhseblk03) to HLOD 3456 (vgnhseblk3), which already has LLOD 3481 (lodhseblk03) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3546 (lodasxrexhse08) to HLOD 3445 (vegasxrexhse08), which already has LLOD 3546 (lodasxrexhse08) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3481 (lodhseblk03) to HLOD 3456 (vgnhseblk3), which already has LLOD 3481 (lodhseblk03) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3479 (lodhseblk2) to HLOD 3457 (vgnhseblk2), which already has LLOD 3479 (lodhseblk2) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3480 (lodhseblk1) to HLOD 3455 (vgnhseblk1), which already has LLOD 3480 (lodhseblk1) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3539 (lodbbyhouse01_lvs) to HLOD 3466 (shabbyhouse01_lvs), which already has LLOD 3539 (lodbbyhouse01_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3537 (lodbbyhouse02_lvs) to HLOD 3444 (shabbyhouse02_lvs), which already has LLOD 3537 (lodbbyhouse02_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3541 (lodasxrexhse03) to HLOD 3484 (vegasxrexhse03), which already has LLOD 3541 (lodasxrexhse03) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3541 (lodasxrexhse03) to HLOD 3484 (vegasxrexhse03), which already has LLOD 3541 (lodasxrexhse03) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3548 (lodasxrexhse2) to HLOD 3443 (vegasxrexhse2), which already has LLOD 3548 (lodasxrexhse2) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1261 (lodlbd2) to HLOD 1267 (billbd2), which already has LLOD 1261 (lodlbd2) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3541 (lodasxrexhse03) to HLOD 3484 (vegasxrexhse03), which already has LLOD 3541 (lodasxrexhse03) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3547 (lodasxrexhse10) to HLOD 3446 (vegasxrexhse10), which already has LLOD 3547 (lodasxrexhse10) - vegasW
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 1268 (lodlbd1) to HLOD 1259 (billbd1), which already has LLOD 1268 (lodlbd1) - LAe
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3536 (lodbbyhouse03_lvs) to HLOD 3464 (shabbyhouse03_lvs), which already has LLOD 3536 (lodbbyhouse03_lvs) - vegasE
[2024-11-02 17:25:05] INFO: Trying to assign LLOD 3541 (lodasxrexhse03) to HLOD 3484 (vegasxrexhse03), which already has LLOD 3541 (lodasxrexhse03) - vegasW
